account_id,account_name,plan_tier,user_segment,device_platform,acquisition_channel,recipe_saves,account_age_days,contract_value_aud,churned_90d,upgraded_90d
acc_001004,Rodriguez Family,premium,family_planning,android,app_store_search,42,639,72.39,False,False
acc_001005,Robinson & Wright,premium,health_fitness,web,organic_search,38,677,83.36,False,False
acc_001006,Baker Family,premium,health_fitness,ios,referral,9,116,80.03,False,False
acc_001007,Moore & Davis,free,foodie,android,social_media,72,641,0.0,False,False
acc_001008,Harris & Adams,free,dietary_specific,android,influencer,91,477,0.0,False,False
acc_001009,Taylor & Thomas,premium,health_fitness,ios,influencer,20,51,99.93,False,False
acc_001010,The Johnsons,premium,budget_cooking,ios,app_store_search,171,673,71.36,True,False
acc_001011,Wright Family,free,health_fitness,android,organic_search,47,412,0.0,False,False
acc_001012,Johnson-Jones Kitchen,premium,dietary_specific,android,organic_search,1,202,84.47,True,False
acc_001013,Thompson-Wright Kitchen,premium,dietary_specific,web,influencer,9,441,79.63,False,False
acc_001014,Hall Household,free,health_fitness,android,organic_search,70,531,0.0,False,False
acc_001015,Harris-Thompson Kitchen,premium,budget_cooking,ios,social_media,11,481,70.34,True,False
acc_001016,The Smiths,premium,dietary_specific,android,app_store_search,76,285,70.49,False,False
acc_001017,Lee-King Kitchen,family,family_planning,ios,referral,70,91,129.52,False,False
acc_001018,Lewis Family,premium,foodie,android,social_media,73,579,76.86,False,False
acc_001019,Jackson & Lee,free,foodie,web,app_store_search,66,146,0.0,False,False
acc_001020,The Kings,free,foodie,ios,app_store_search,31,173,0.0,True,False
acc_001021,Miller-Wright Kitchen,free,family_planning,ios,influencer,119,561,0.0,False,False
acc_001022,Lee & Jackson,family,budget_cooking,web,social_media,16,102,137.38,False,False
acc_001023,Lee Family,family,budget_cooking,ios,organic_search,54,426,123.78,False,False
acc_001024,Harris & Scott,premium,family_planning,ios,referral,9,56,89.26,False,False
acc_001025,Wright & King,family,health_fitness,android,social_media,29,588,130.25,False,False
acc_001026,Wright & Carter,free,foodie,ios,app_store_search,14,123,0.0,False,False
acc_001027,Green-Adams Kitchen,free,family_planning,ios,social_media,127,90,0.0,False,False
acc_001028,Scott-Allen Kitchen,premium,health_fitness,ios,paid_social,81,355,80.64,True,False
acc_001029,Adams & Harris,family,health_fitness,android,paid_social,139,721,130.02,False,False
acc_001030,Young-Taylor Kitchen,free,health_fitness,ios,paid_social,1,616,0.0,False,False
acc_001031,Jones-Rodriguez Kitchen,family,dietary_specific,ios,referral,166,203,137.77,False,False
acc_001032,Anderson-Jones Kitchen,free,family_planning,android,organic_search,48,604,0.0,False,False
acc_001033,The Wilsons,premium,foodie,ios,social_media,180,141,76.21,False,False
acc_001034,The Nelsons,premium,foodie,web,app_store_search,59,55,83.28,False,False
acc_001035,Robinson Family,premium,budget_cooking,ios,app_store_search,114,225,76.72,False,False
acc_001036,Martin Household,premium,dietary_specific,ios,referral,170,206,75.06,True,False
acc_001037,The Martins,premium,foodie,ios,app_store_search,36,308,80.19,False,False
acc_001038,Davis-Nelson Kitchen,premium,budget_cooking,ios,referral,69,413,80.78,False,True
acc_001039,Nelson & Brown,premium,health_fitness,ios,referral,176,274,77.91,False,False
acc_001040,Young Household,free,health_fitness,web,paid_social,147,642,0.0,True,False
acc_001041,Walker-Lewis Kitchen,free,budget_cooking,android,social_media,123,15,0.0,True,False
acc_001042,Nelson Household,premium,family_planning,ios,social_media,83,264,77.47,False,False
acc_001043,The Carters,free,dietary_specific,ios,organic_search,119,223,0.0,True,False
acc_001044,Adams Household,free,health_fitness,ios,app_store_search,150,25,0.0,False,False
acc_001045,Moore Family,premium,budget_cooking,ios,social_media,11,260,77.85,False,False
acc_001046,Rodriguez-Carter Kitchen,family,health_fitness,ios,app_store_search,71,603,126.06,False,False
acc_001047,The Robinsons,free,family_planning,ios,app_store_search,45,60,0.0,False,False
acc_001048,Johnson Family,free,budget_cooking,android,referral,175,320,0.0,False,False
acc_001049,Allen-Robinson Kitchen,free,budget_cooking,ios,app_store_search,111,125,0.0,False,False
acc_001050,The Taylors,family,dietary_specific,web,organic_search,152,175,127.87,False,False
acc_001051,Johnson-Rodriguez Kitchen,family,budget_cooking,android,app_store_search,96,316,134.99,False,False
acc_001052,Green Household,family,health_fitness,ios,organic_search,34,608,121.17,False,False
acc_001053,Wright Household,free,foodie,ios,social_media,66,279,0.0,False,False
acc_001054,Lee Household,premium,foodie,ios,influencer,20,573,80.98,True,False
acc_001055,Lewis-Williams Kitchen,family,budget_cooking,ios,app_store_search,149,666,116.23,False,False
acc_001056,Wright-Hall Kitchen,free,health_fitness,ios,referral,129,131,0.0,True,False
acc_001057,Martin-Smith Kitchen,premium,family_planning,ios,influencer,44,168,78.56,False,True
acc_001058,Harris-King Kitchen,free,foodie,android,referral,87,665,0.0,False,False
acc_001059,Johnson Family,free,family_planning,android,referral,147,188,0.0,False,False
acc_001060,Wright Family,premium,foodie,ios,referral,159,31,73.27,True,False
acc_001061,Adams Family,free,foodie,android,organic_search,66,19,0.0,False,False
acc_001062,Lewis & Robinson,premium,health_fitness,android,referral,39,262,78.71,False,False
acc_001063,Thompson Family,premium,health_fitness,ios,referral,94,147,85.16,False,False
acc_001064,The Robinsons,free,dietary_specific,ios,referral,74,396,0.0,True,False
acc_001065,The Moores,free,dietary_specific,web,app_store_search,120,100,0.0,False,False
acc_001066,Johnson Household,premium,family_planning,android,social_media,70,196,89.89,False,False
acc_001067,Jones Household,family,family_planning,ios,app_store_search,49,377,126.08,False,False
acc_001068,The Joness,premium,family_planning,ios,organic_search,139,140,76.46,False,False
acc_001069,Brown Family,free,family_planning,ios,app_store_search,156,99,0.0,False,False
acc_001070,Jones Household,premium,budget_cooking,ios,app_store_search,53,203,80.6,False,False
acc_001071,Robinson-White Kitchen,free,family_planning,ios,influencer,72,284,0.0,False,False
acc_001072,Young Household,premium,health_fitness,ios,referral,31,86,78.66,False,False
acc_001073,Brown & Adams,premium,budget_cooking,ios,app_store_search,55,175,76.27,True,False
acc_001074,Martin Household,free,foodie,web,app_store_search,161,389,0.0,False,False
acc_001075,Hall Household,premium,health_fitness,android,referral,10,32,84.95,True,False
acc_001076,Allen Household,premium,budget_cooking,ios,paid_social,25,231,86.38,True,False
acc_001077,Baker-Smith Kitchen,premium,budget_cooking,ios,social_media,159,160,91.6,True,False
acc_001078,Jones & Brown,family,budget_cooking,ios,app_store_search,140,697,132.64,False,False
acc_001079,The Martins,premium,budget_cooking,android,app_store_search,144,391,88.86,False,False
acc_001080,Hall Family,premium,foodie,android,paid_social,159,444,74.23,False,False
acc_001081,The Bakers,free,foodie,ios,influencer,98,607,0.0,False,False
acc_001082,Hall-Smith Kitchen,family,dietary_specific,ios,organic_search,75,242,132.27,False,False
acc_001083,Davis-Robinson Kitchen,premium,family_planning,ios,influencer,164,45,78.63,False,False
acc_001084,The Bakers,family,foodie,android,social_media,143,687,144.18,False,False
acc_001085,White Family,family,foodie,ios,app_store_search,103,164,128.76,False,False
acc_001086,Carter & Lee,premium,dietary_specific,ios,social_media,25,450,71.02,True,False
acc_001087,Lee-Smith Kitchen,premium,budget_cooking,ios,app_store_search,79,615,82.07,False,False
acc_001088,Thomas Household,premium,family_planning,android,app_store_search,29,70,73.68,False,False
acc_001089,Martin-King Kitchen,free,health_fitness,ios,social_media,20,299,0.0,False,False
acc_001090,Taylor Family,free,foodie,ios,referral,12,161,0.0,False,False
acc_001091,Thompson Household,family,budget_cooking,android,referral,152,147,120.19,False,False
acc_001092,Wilson & Adams,family,foodie,web,app_store_search,5,283,131.58,False,False
acc_001093,Carter Household,free,dietary_specific,ios,organic_search,27,424,0.0,False,False
acc_001094,White Family,free,health_fitness,ios,app_store_search,60,446,0.0,False,False
acc_001095,Moore Household,free,foodie,ios,app_store_search,43,64,0.0,True,False
acc_001096,The Moores,premium,family_planning,ios,referral,64,712,76.57,False,False
acc_001097,Allen Family,free,budget_cooking,android,organic_search,137,617,0.0,False,False
acc_001098,Thomas Family,premium,budget_cooking,ios,influencer,138,251,87.16,False,False
acc_001099,Moore-Baker Kitchen,family,health_fitness,android,social_media,109,665,142.88,False,False
acc_001100,Garcia & Carter,premium,health_fitness,android,referral,96,16,75.69,False,False
acc_001101,Adams-Williams Kitchen,free,family_planning,web,paid_social,67,717,0.0,False,False
acc_001102,The Allens,free,foodie,web,influencer,142,54,0.0,False,False
acc_001103,Walker-Clark Kitchen,free,dietary_specific,android,influencer,177,633,0.0,False,False
acc_001104,Nelson Household,family,foodie,ios,social_media,131,638,133.24,False,False
acc_001105,Martin Household,premium,family_planning,ios,app_store_search,102,571,75.42,False,False
acc_001106,The Rodriguezs,family,health_fitness,android,paid_social,156,520,137.9,False,False
acc_001107,Johnson Household,free,foodie,ios,influencer,136,672,0.0,False,False
acc_001108,King & Thomas,premium,dietary_specific,android,referral,84,648,78.37,True,False
acc_001109,Wilson-Nelson Kitchen,free,health_fitness,ios,referral,50,417,0.0,False,False
acc_001110,The Robinsons,premium,budget_cooking,android,organic_search,49,241,78.55,False,False
acc_001111,Young & King,premium,family_planning,web,referral,99,365,85.3,False,False
acc_001112,Thomas Family,free,dietary_specific,web,app_store_search,94,414,0.0,False,False
acc_001113,The Bakers,premium,family_planning,ios,app_store_search,160,327,91.8,False,False
acc_001114,Anderson & Brown,free,foodie,android,social_media,9,289,0.0,False,False
acc_001115,Johnson & Nelson,free,health_fitness,ios,social_media,107,233,0.0,False,False
acc_001116,Walker Household,family,health_fitness,android,organic_search,22,304,133.37,False,False
acc_001117,Adams Family,premium,budget_cooking,android,app_store_search,33,383,67.97,False,False
acc_001118,Carter & Baker,premium,dietary_specific,android,social_media,115,439,77.71,False,False
acc_001119,Clark Household,premium,family_planning,android,paid_social,157,338,82.13,False,False
acc_001120,Wilson Household,free,dietary_specific,android,app_store_search,95,328,0.0,False,False
acc_001121,Anderson-Scott Kitchen,premium,dietary_specific,ios,app_store_search,123,362,73.38,False,False
acc_001122,Rodriguez Family,premium,family_planning,android,influencer,127,161,77.14,False,False
acc_001123,The Wrights,free,health_fitness,ios,social_media,94,185,0.0,False,False
acc_001124,Green Family,free,health_fitness,ios,app_store_search,1,674,0.0,True,False
acc_001125,Baker & Thompson,free,health_fitness,android,referral,136,38,0.0,False,False
acc_001126,Brown Family,free,dietary_specific,android,app_store_search,97,152,0.0,True,False
acc_001127,The Daviss,premium,foodie,ios,app_store_search,140,68,77.5,True,False
acc_001128,Garcia Family,family,foodie,web,paid_social,83,43,125.73,False,False
acc_001129,The Walkers,premium,foodie,android,social_media,141,255,88.81,False,False
acc_001130,Allen & Taylor,free,dietary_specific,ios,app_store_search,118,674,0.0,True,False
acc_001131,Martin & Garcia,premium,dietary_specific,ios,influencer,46,133,89.1,False,False
acc_001132,Nelson-Nelson Kitchen,free,dietary_specific,ios,social_media,28,523,0.0,False,False
acc_001133,Green-Taylor Kitchen,free,health_fitness,android,influencer,34,114,0.0,False,False
acc_001134,The Robinsons,premium,budget_cooking,android,referral,129,529,77.48,False,False
acc_001135,King Family,premium,family_planning,ios,organic_search,51,55,87.93,False,False
acc_001136,Rodriguez & Walker,free,budget_cooking,ios,app_store_search,23,598,0.0,False,False
acc_001137,Clark-Moore Kitchen,premium,health_fitness,ios,app_store_search,49,537,75.15,False,False
acc_001138,Robinson-Johnson Kitchen,family,health_fitness,ios,app_store_search,29,169,119.97,False,False
acc_001139,Rodriguez Family,premium,budget_cooking,ios,referral,33,121,78.79,True,False
acc_001140,Green-Wright Kitchen,family,health_fitness,android,influencer,75,51,137.39,False,False
acc_001141,The Robinsons,free,budget_cooking,ios,app_store_search,5,305,0.0,True,False
acc_001142,The Rodriguezs,premium,family_planning,ios,organic_search,179,212,83.24,False,False
acc_001143,Adams-Allen Kitchen,premium,foodie,ios,influencer,127,611,82.85,True,False
acc_001144,Carter Family,free,family_planning,web,app_store_search,66,41,0.0,False,True
acc_001145,The Walkers,free,foodie,ios,social_media,15,298,0.0,False,False
acc_001146,Lewis & Davis,free,family_planning,android,organic_search,81,364,0.0,False,False
acc_001147,Jackson & Walker,free,health_fitness,ios,referral,127,429,0.0,False,False
acc_001148,Johnson Household,free,family_planning,ios,app_store_search,27,505,0.0,False,True
acc_001149,Johnson Household,premium,foodie,ios,app_store_search,141,436,96.53,False,False
acc_001150,The Wilsons,premium,budget_cooking,ios,app_store_search,27,45,81.04,True,False
acc_001151,Martin-Jackson Kitchen,free,dietary_specific,android,app_store_search,70,557,0.0,False,True
acc_001152,Hall Family,premium,family_planning,android,social_media,7,522,84.0,False,False
acc_001153,Williams Family,family,budget_cooking,android,referral,20,166,130.82,False,False
acc_001154,Lewis-Walker Kitchen,premium,family_planning,ios,social_media,29,83,79.97,False,False
acc_001155,Miller-Wilson Kitchen,premium,foodie,android,social_media,161,730,78.39,True,False
acc_001156,Martin Family,premium,budget_cooking,ios,organic_search,101,522,87.15,False,False
acc_001157,Scott Family,premium,foodie,ios,referral,25,405,75.22,False,False
acc_001158,Smith & Clark,free,budget_cooking,web,social_media,74,623,0.0,False,False
acc_001159,Johnson Household,free,family_planning,web,social_media,54,40,0.0,False,False
acc_001160,The Kings,premium,foodie,ios,organic_search,21,572,67.97,False,False
acc_001161,Nelson & Adams,family,health_fitness,ios,app_store_search,128,564,135.44,False,False
acc_001162,Moore Household,free,health_fitness,android,referral,133,378,0.0,False,False
acc_001163,Anderson Household,premium,health_fitness,ios,social_media,121,442,76.11,False,False
acc_001164,Nelson Family,family,foodie,ios,organic_search,42,290,127.72,False,False
acc_001165,Allen Family,premium,health_fitness,ios,referral,66,134,78.32,True,False
acc_001166,White Household,free,dietary_specific,android,social_media,96,355,0.0,False,False
acc_001167,Anderson Household,family,dietary_specific,android,app_store_search,96,638,137.58,False,False
acc_001168,Jones-Moore Kitchen,free,family_planning,ios,app_store_search,148,378,0.0,True,False
acc_001169,Carter-Young Kitchen,family,budget_cooking,ios,referral,128,727,137.94,False,False
acc_001170,The Lees,premium,family_planning,android,app_store_search,18,321,73.9,False,False
acc_001171,Allen & Brown,family,dietary_specific,android,app_store_search,121,232,146.52,True,False
acc_001172,Clark-Taylor Kitchen,premium,budget_cooking,web,referral,77,299,75.05,False,False
acc_001173,Nelson Family,premium,budget_cooking,ios,influencer,132,80,77.2,False,False
acc_001174,Hall-Nelson Kitchen,premium,foodie,ios,app_store_search,105,291,66.96,False,False
acc_001175,Baker & Brown,premium,foodie,android,organic_search,148,729,85.9,False,False
acc_001176,Wilson Household,premium,dietary_specific,android,app_store_search,157,141,92.24,False,False
acc_001177,The Harriss,free,health_fitness,ios,influencer,58,77,0.0,True,False
acc_001178,Wright-Anderson Kitchen,free,foodie,ios,social_media,124,402,0.0,False,False
acc_001179,King Household,free,health_fitness,web,paid_social,70,712,0.0,False,True
acc_001180,Davis-King Kitchen,premium,dietary_specific,ios,organic_search,113,515,77.78,False,False
acc_001181,Clark Family,free,health_fitness,android,referral,97,428,0.0,True,False
acc_001182,Lee Family,premium,foodie,ios,paid_social,177,23,77.22,True,False
acc_001183,Carter & Moore,premium,foodie,ios,influencer,17,641,89.85,True,False
acc_001184,Miller-Williams Kitchen,premium,foodie,ios,app_store_search,3,563,79.08,False,False
acc_001185,The Williamss,premium,dietary_specific,ios,influencer,69,27,82.96,False,False
acc_001186,The Allens,free,foodie,ios,influencer,87,504,0.0,False,True
acc_001187,Jackson & Lee,free,family_planning,ios,referral,171,140,0.0,False,False
acc_001188,Nelson Family,free,budget_cooking,ios,referral,73,390,0.0,False,False
acc_001189,The Bakers,free,foodie,android,influencer,174,517,0.0,False,False
acc_001190,Thompson-Clark Kitchen,free,family_planning,android,influencer,43,515,0.0,False,False
acc_001191,Carter & Carter,free,budget_cooking,android,referral,10,266,0.0,False,False
acc_001192,Rodriguez Family,premium,foodie,ios,social_media,84,248,81.02,False,False
acc_001193,Johnson-Young Kitchen,premium,foodie,ios,app_store_search,88,449,90.41,True,False
acc_001194,Thomas Household,family,budget_cooking,ios,social_media,180,475,122.09,False,False
acc_001195,Baker Household,free,family_planning,ios,social_media,98,565,0.0,False,False
acc_001196,Johnson-Brown Kitchen,free,dietary_specific,ios,influencer,26,504,0.0,False,False
acc_001197,Brown-Carter Kitchen,premium,dietary_specific,android,app_store_search,52,149,77.7,True,False
acc_001198,Garcia Household,premium,family_planning,android,paid_social,53,594,79.78,False,False
acc_001199,Robinson Family,free,health_fitness,android,app_store_search,133,722,0.0,False,False
acc_001200,Thomas Household,premium,health_fitness,ios,organic_search,95,207,84.62,True,False
acc_001201,Brown Household,premium,budget_cooking,android,app_store_search,164,577,75.73,False,False
acc_001202,Martin Family,premium,budget_cooking,web,app_store_search,84,299,90.61,True,False
acc_001203,Smith & Martin,premium,health_fitness,ios,social_media,76,393,99.26,False,False
acc_001204,The Millers,free,foodie,web,social_media,120,647,0.0,False,False
acc_001205,Young Household,free,health_fitness,ios,social_media,103,650,0.0,False,False
acc_001206,Martin-White Kitchen,premium,dietary_specific,android,referral,18,643,77.3,False,False
acc_001207,Miller Household,free,health_fitness,ios,referral,116,381,0.0,False,False
acc_001208,Moore Household,premium,health_fitness,web,organic_search,35,391,86.4,False,False
acc_001209,Harris & Jones,premium,health_fitness,ios,social_media,24,90,76.9,True,False
acc_001210,Taylor-Jones Kitchen,free,health_fitness,web,referral,19,615,0.0,False,False
acc_001211,Scott Household,free,family_planning,ios,organic_search,111,340,0.0,False,False
acc_001212,Jones Family,premium,health_fitness,android,app_store_search,56,422,89.19,False,False
acc_001213,Taylor Household,family,foodie,web,social_media,1,300,117.38,False,False
acc_001214,Brown Household,free,family_planning,ios,paid_social,1,396,0.0,False,False
acc_001215,Green-Martin Kitchen,premium,budget_cooking,android,app_store_search,22,686,68.95,False,False
acc_001216,Scott-Lewis Kitchen,free,health_fitness,ios,organic_search,80,621,0.0,True,False
acc_001217,Harris & Jones,premium,family_planning,android,influencer,165,246,81.85,False,False
acc_001218,Williams Household,free,foodie,ios,organic_search,159,104,0.0,False,False
acc_001219,Davis & Green,free,family_planning,ios,influencer,156,693,0.0,True,False
acc_001220,Miller & Allen,premium,foodie,android,app_store_search,107,169,88.69,True,False
acc_001221,Adams & Young,family,dietary_specific,ios,social_media,81,195,128.21,False,False
acc_001222,Miller-Wright Kitchen,free,family_planning,ios,app_store_search,100,65,0.0,False,False
acc_001223,Brown Household,free,dietary_specific,web,referral,126,57,0.0,True,False
acc_001224,Clark Household,family,family_planning,ios,referral,175,629,146.05,False,False
acc_001225,Baker-King Kitchen,premium,foodie,web,referral,178,288,79.82,False,False
acc_001226,Nelson-Lewis Kitchen,free,dietary_specific,ios,organic_search,12,730,0.0,True,False
acc_001227,Scott-Thompson Kitchen,free,foodie,android,app_store_search,11,303,0.0,False,False
acc_001228,Robinson & Davis,free,family_planning,android,social_media,7,673,0.0,False,False
acc_001229,Lee-Williams Kitchen,premium,health_fitness,android,social_media,71,17,69.16,False,False
acc_001230,Jackson & Lee,free,foodie,ios,app_store_search,86,683,0.0,True,False
acc_001231,Nelson-Baker Kitchen,premium,family_planning,ios,referral,15,48,79.58,True,False
acc_001232,Davis & Miller,free,foodie,android,referral,178,59,0.0,True,False
acc_001233,The Thomass,free,budget_cooking,web,organic_search,0,35,0.0,False,False
acc_001234,Williams-Miller Kitchen,premium,budget_cooking,ios,app_store_search,80,402,83.02,False,False
acc_001235,Johnson-Wilson Kitchen,premium,health_fitness,android,referral,17,111,75.64,False,False
acc_001236,Thomas Family,premium,family_planning,ios,app_store_search,22,133,70.68,True,False
acc_001237,The Andersons,free,dietary_specific,android,influencer,115,570,0.0,False,False
acc_001238,Smith Household,family,health_fitness,android,organic_search,177,22,122.4,False,False
acc_001239,Robinson-Williams Kitchen,family,health_fitness,android,organic_search,140,245,124.22,False,False
acc_001240,Allen-Williams Kitchen,premium,foodie,web,influencer,93,716,81.61,False,False
acc_001241,Adams-Thompson Kitchen,family,foodie,ios,paid_social,180,185,130.02,False,False
acc_001242,Green-Robinson Kitchen,family,health_fitness,web,social_media,130,172,122.88,True,False
acc_001243,The Carters,free,budget_cooking,ios,app_store_search,141,195,0.0,False,False
acc_001244,The Nelsons,free,health_fitness,ios,paid_social,54,684,0.0,True,False
acc_001245,Jones & Martin,premium,budget_cooking,android,influencer,9,144,88.09,False,False
acc_001246,White Household,family,health_fitness,android,app_store_search,10,212,135.4,False,False
acc_001247,Jones Household,free,budget_cooking,ios,organic_search,117,481,0.0,False,False
acc_001248,Young Household,premium,dietary_specific,ios,influencer,18,716,71.26,False,False
acc_001249,Moore & Moore,free,budget_cooking,android,organic_search,158,82,0.0,False,False
acc_001250,Allen & Wright,premium,dietary_specific,web,referral,117,416,76.82,True,False
acc_001251,The Robinsons,free,family_planning,ios,influencer,76,274,0.0,False,False
acc_001252,Brown & Nelson,premium,foodie,ios,referral,96,633,74.32,False,False
acc_001253,Baker Family,free,family_planning,ios,organic_search,167,365,0.0,False,False
acc_001254,The Robinsons,family,foodie,android,app_store_search,104,651,138.17,False,False
acc_001255,Taylor Household,premium,budget_cooking,android,influencer,117,302,75.09,True,False
acc_001256,White & Clark,premium,health_fitness,ios,organic_search,135,698,87.94,False,False
acc_001257,Taylor-White Kitchen,premium,budget_cooking,ios,influencer,162,288,60.21,False,False
acc_001258,Adams & Adams,premium,family_planning,android,referral,32,301,87.64,False,False
acc_001259,Adams & Smith,premium,budget_cooking,ios,referral,82,160,76.75,False,False
acc_001260,Nelson-Lewis Kitchen,free,family_planning,android,paid_social,46,286,0.0,False,False
acc_001261,Robinson Household,free,budget_cooking,ios,referral,77,133,0.0,False,False
acc_001262,Rodriguez-Martin Kitchen,family,budget_cooking,ios,social_media,31,716,132.58,False,False
acc_001263,Scott Family,free,health_fitness,ios,paid_social,45,300,0.0,False,False
acc_001264,Martin-Martin Kitchen,free,foodie,android,app_store_search,173,677,0.0,False,False
acc_001265,Garcia-Martin Kitchen,premium,budget_cooking,ios,app_store_search,28,17,75.46,False,False
acc_001266,The Rodriguezs,free,dietary_specific,ios,social_media,11,688,0.0,False,False
acc_001267,Young Household,free,foodie,web,app_store_search,154,41,0.0,False,False
acc_001268,Lewis Family,premium,health_fitness,ios,app_store_search,159,401,81.35,False,False
acc_001269,Davis-Hall Kitchen,premium,family_planning,android,paid_social,168,374,75.5,True,False
acc_001270,Brown Household,premium,health_fitness,ios,organic_search,177,721,85.04,True,False
acc_001271,Scott Household,premium,health_fitness,ios,paid_social,130,60,75.88,False,False
acc_001272,Clark Family,free,health_fitness,ios,referral,56,580,0.0,True,False
acc_001273,The Daviss,premium,budget_cooking,ios,influencer,136,282,80.83,False,False
acc_001274,The Greens,family,dietary_specific,ios,app_store_search,4,534,153.12,False,False
acc_001275,Thompson Household,free,dietary_specific,ios,referral,86,646,0.0,False,False
acc_001276,King & Lewis,family,health_fitness,ios,referral,70,517,140.63,False,False
acc_001277,Allen & Rodriguez,free,dietary_specific,ios,influencer,102,192,0.0,False,False
acc_001278,Carter Household,premium,family_planning,ios,referral,81,384,88.72,True,False
acc_001279,The Allens,premium,dietary_specific,ios,referral,145,31,70.77,True,False
acc_001280,Robinson Household,free,budget_cooking,android,app_store_search,111,186,0.0,True,False
acc_001281,Williams Family,family,foodie,android,referral,103,649,137.61,False,False
acc_001282,Walker-Young Kitchen,free,budget_cooking,web,app_store_search,166,462,0.0,False,False
acc_001283,The Lees,premium,foodie,ios,organic_search,161,226,74.29,True,False
acc_001284,Jackson & Wright,free,foodie,android,social_media,46,356,0.0,False,True
acc_001285,Robinson Family,family,foodie,ios,paid_social,1,505,125.22,False,False
acc_001286,Johnson Household,free,family_planning,ios,referral,107,105,0.0,True,False
acc_001287,Williams-Green Kitchen,free,health_fitness,ios,app_store_search,9,217,0.0,True,False
acc_001288,The Garcias,premium,health_fitness,android,app_store_search,12,224,77.55,False,False
acc_001289,Harris & Martin,premium,health_fitness,ios,referral,134,310,67.57,False,False
acc_001290,Adams-Walker Kitchen,family,budget_cooking,android,paid_social,56,313,124.63,False,False
acc_001291,Young-Robinson Kitchen,free,budget_cooking,android,app_store_search,72,475,0.0,False,False
acc_001292,Green & Walker,free,health_fitness,android,social_media,154,145,0.0,False,False
acc_001293,Johnson-Thomas Kitchen,free,health_fitness,web,paid_social,114,598,0.0,False,False
acc_001294,Allen Family,free,family_planning,android,referral,120,358,0.0,True,False
acc_001295,Thomas & White,family,health_fitness,android,social_media,36,42,133.97,True,False
acc_001296,Hall & Nelson,premium,foodie,ios,social_media,173,657,85.46,False,False
acc_001297,Baker Family,premium,foodie,ios,influencer,99,420,84.51,False,False
acc_001298,Smith Family,free,budget_cooking,ios,organic_search,79,213,0.0,False,False
acc_001299,The Andersons,premium,family_planning,android,social_media,101,687,81.54,False,False
acc_001300,Carter & Anderson,premium,family_planning,android,paid_social,167,170,81.16,False,False
acc_001301,The Thomass,free,health_fitness,android,organic_search,41,62,0.0,False,False
acc_001302,The Daviss,free,health_fitness,web,social_media,2,253,0.0,False,False
acc_001303,Jones-Thompson Kitchen,free,health_fitness,ios,referral,31,722,0.0,True,False
acc_001304,Baker-Rodriguez Kitchen,free,budget_cooking,ios,influencer,71,191,0.0,True,False
acc_001305,King Household,premium,budget_cooking,ios,app_store_search,33,291,84.36,False,False
acc_001306,Robinson Household,free,budget_cooking,web,social_media,74,149,0.0,False,False
acc_001307,Jackson-Young Kitchen,premium,foodie,android,referral,105,280,81.99,False,False
acc_001308,King Family,family,family_planning,android,referral,86,165,146.92,False,False
acc_001309,Jones Household,premium,family_planning,ios,social_media,63,164,83.98,False,False
acc_001310,Adams Household,free,family_planning,ios,app_store_search,176,368,0.0,False,True
acc_001311,Jackson Household,premium,health_fitness,android,app_store_search,161,50,87.44,False,False
acc_001312,Brown & Miller,premium,health_fitness,ios,referral,65,411,81.32,False,False
acc_001313,Martin Household,premium,family_planning,android,referral,49,210,78.85,False,False
acc_001314,Moore-Jackson Kitchen,free,budget_cooking,ios,social_media,3,352,0.0,False,False
acc_001315,Rodriguez & Harris,premium,family_planning,android,referral,159,277,87.68,False,False
acc_001316,Young-Jones Kitchen,free,dietary_specific,ios,influencer,91,177,0.0,True,False
acc_001317,Garcia-Thomas Kitchen,free,foodie,android,paid_social,151,168,0.0,False,False
acc_001318,White & Thomas,premium,family_planning,ios,influencer,165,171,81.97,False,False
acc_001319,The Scotts,premium,health_fitness,android,referral,52,213,88.79,False,False
acc_001320,Clark Family,free,foodie,ios,app_store_search,19,191,0.0,False,False
acc_001321,Anderson Household,premium,foodie,web,app_store_search,26,22,87.9,True,False
acc_001322,Lewis Family,free,family_planning,android,social_media,113,523,0.0,False,False
acc_001323,Williams & Miller,premium,budget_cooking,ios,referral,55,146,76.39,False,False
acc_001324,Brown-Thompson Kitchen,premium,health_fitness,ios,app_store_search,28,236,81.52,False,False
acc_001325,Smith Family,premium,budget_cooking,ios,social_media,71,641,83.57,False,False
acc_001326,Green Household,premium,health_fitness,android,app_store_search,15,16,82.44,False,False
acc_001327,The Harriss,free,health_fitness,ios,social_media,140,254,0.0,False,False
acc_001328,The Scotts,premium,foodie,android,app_store_search,136,421,81.97,True,False
acc_001329,Nelson Family,family,foodie,android,social_media,54,222,121.68,False,False
acc_001330,Hall-Brown Kitchen,free,family_planning,ios,social_media,0,125,0.0,True,False
acc_001331,Smith Family,premium,budget_cooking,ios,organic_search,153,486,81.48,True,False
acc_001332,The Wilsons,premium,health_fitness,ios,influencer,148,393,87.93,False,False
acc_001333,The Andersons,premium,family_planning,ios,referral,177,529,74.56,False,False
acc_001334,Walker & Brown,premium,health_fitness,android,influencer,96,414,86.74,False,False
acc_001335,Anderson-Jones Kitchen,premium,family_planning,ios,social_media,87,180,87.57,False,False
acc_001336,Hall-Thompson Kitchen,free,family_planning,ios,influencer,108,435,0.0,True,False
